id,compound_id,food_id,orig_source_id,orig_content,orig_unit,preparation_type,standard_content
26d70c52-92a8-11ee-8750-0242ac1c000c,565,1bd7bd88-92a8-11ee-8750-0242ac1c000c,323,1.0,mg/100g,,1.0
26d71f76-92a8-11ee-8750-0242ac1c000c,574,1bd7bd88-92a8-11ee-8750-0242ac1c000c,415,0.4,mg/100g,,0.4
26d730ce-92a8-11ee-8750-0242ac1c000c,710,1bd7bd88-92a8-11ee-8750-0242ac1c000c,421,65.0,mg/100g,,65.0
26d742d0-92a8-11ee-8750-0242ac1c000c,474,1bd7bd88-92a8-11ee-8750-0242ac1c000c,505,1926.0,mg/100g,,1926.0
26d754aa-92a8-11ee-8750-0242ac1c000c,556,1bd7bd88-92a8-11ee-8750-0242ac1c000c,513,1269.0,mg/100g,,1269.0
26d76684-92a8-11ee-8750-0242ac1c000c,484,1bd7bd88-92a8-11ee-8750-0242ac1c000c,516,1007.0,mg/100g,,1007.0
26d7787c-92a8-11ee-8750-0242ac1c000c,570,1bd7bd88-92a8-11ee-8750-0242ac1c000c,517,742.0,mg/100g,,742.0
26d78b1e-92a8-11ee-8750-0242ac1c000c,565,1bd7bd88-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,,0.0
26d79dca-92a8-11ee-8750-0242ac1c000c,574,1bd7bd88-92a8-11ee-8750-0242ac1c000c,415,0.3,mg/100g,cooked,0.3
26d7af2c-92a8-11ee-8750-0242ac1c000c,474,1bd7bd88-92a8-11ee-8750-0242ac1c000c,505,1634.0,mg/100g,cooked,1634.0
26d7c2a0-92a8-11ee-8750-0242ac1c000c,556,1bd7bd88-92a8-11ee-8750-0242ac1c000c,513,1097.0,mg/100g,cooked,1097.0
26d7d4d4-92a8-11ee-8750-0242ac1c000c,484,1bd7bd88-92a8-11ee-8750-0242ac1c000c,516,872.0,mg/100g,cooked,872.0
26d7e7f8-92a8-11ee-8750-0242ac1c000c,570,1bd7bd88-92a8-11ee-8750-0242ac1c000c,517,744.0,mg/100g,cooked,744.0
26d7f96e-92a8-11ee-8750-0242ac1c000c,574,1bd810c6-92a8-11ee-8750-0242ac1c000c,415,0.3,mg/100g,raw,0.3
26d80c38-92a8-11ee-8750-0242ac1c000c,474,1bd810c6-92a8-11ee-8750-0242ac1c000c,505,1856.0,mg/100g,raw,1856.0
26d81e08-92a8-11ee-8750-0242ac1c000c,556,1bd810c6-92a8-11ee-8750-0242ac1c000c,513,1222.0,mg/100g,raw,1222.0
26d8303c-92a8-11ee-8750-0242ac1c000c,484,1bd810c6-92a8-11ee-8750-0242ac1c000c,516,970.0,mg/100g,raw,970.0
26d84162-92a8-11ee-8750-0242ac1c000c,570,1bd810c6-92a8-11ee-8750-0242ac1c000c,517,715.0,mg/100g,raw,715.0
26d85382-92a8-11ee-8750-0242ac1c000c,574,1bd810c6-92a8-11ee-8750-0242ac1c000c,415,0.35,mg/100g,cooked,0.35
26d864d0-92a8-11ee-8750-0242ac1c000c,474,1bd810c6-92a8-11ee-8750-0242ac1c000c,505,2390.0,mg/100g,cooked,2390.0
26d87704-92a8-11ee-8750-0242ac1c000c,556,1bd810c6-92a8-11ee-8750-0242ac1c000c,513,1574.0,mg/100g,cooked,1574.0
26d888ca-92a8-11ee-8750-0242ac1c000c,484,1bd810c6-92a8-11ee-8750-0242ac1c000c,516,1249.0,mg/100g,cooked,1249.0
26d89ac2-92a8-11ee-8750-0242ac1c000c,570,1bd810c6-92a8-11ee-8750-0242ac1c000c,517,920.0,mg/100g,cooked,920.0
26d8ae18-92a8-11ee-8750-0242ac1c000c,753,1bd3f072-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,raw,0.0
26d8bfe8-92a8-11ee-8750-0242ac1c000c,455,1bd3f072-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,raw,0.0
26d8d370-92a8-11ee-8750-0242ac1c000c,565,1bd3f072-92a8-11ee-8750-0242ac1c000c,323,0.5,mg/100g,raw,0.5
26d8e4f0-92a8-11ee-8750-0242ac1c000c,574,1bd3f072-92a8-11ee-8750-0242ac1c000c,415,0.15,mg/100g,raw,0.15
26d8f7b0-92a8-11ee-8750-0242ac1c000c,710,1bd3f072-92a8-11ee-8750-0242ac1c000c,421,65.0,mg/100g,raw,65.0
26d90908-92a8-11ee-8750-0242ac1c000c,474,1bd3f072-92a8-11ee-8750-0242ac1c000c,505,1619.0,mg/100g,raw,1619.0
26d91ba0-92a8-11ee-8750-0242ac1c000c,556,1bd3f072-92a8-11ee-8750-0242ac1c000c,513,1066.0,mg/100g,raw,1066.0
26d92d02-92a8-11ee-8750-0242ac1c000c,484,1bd3f072-92a8-11ee-8750-0242ac1c000c,516,846.0,mg/100g,raw,846.0
26d93f5e-92a8-11ee-8750-0242ac1c000c,570,1bd3f072-92a8-11ee-8750-0242ac1c000c,517,623.0,mg/100g,raw,623.0
26d9511a-92a8-11ee-8750-0242ac1c000c,565,1bd3f072-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,raw,0.0
26d96326-92a8-11ee-8750-0242ac1c000c,574,1bd3f072-92a8-11ee-8750-0242ac1c000c,415,0.17,mg/100g,cooked,0.17
26d97474-92a8-11ee-8750-0242ac1c000c,474,1bd3f072-92a8-11ee-8750-0242ac1c000c,505,2076.0,mg/100g,cooked,2076.0
26d98720-92a8-11ee-8750-0242ac1c000c,556,1bd3f072-92a8-11ee-8750-0242ac1c000c,513,1367.0,mg/100g,cooked,1367.0
26d9988c-92a8-11ee-8750-0242ac1c000c,484,1bd3f072-92a8-11ee-8750-0242ac1c000c,516,1085.0,mg/100g,cooked,1085.0
26d9a9ee-92a8-11ee-8750-0242ac1c000c,570,1bd3f072-92a8-11ee-8750-0242ac1c000c,517,799.0,mg/100g,cooked,799.0
26d9bcf4-92a8-11ee-8750-0242ac1c000c,753,1bd85e6e-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,,0.0
26d9ce38-92a8-11ee-8750-0242ac1c000c,455,1bd85e6e-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,,0.0
26d9e058-92a8-11ee-8750-0242ac1c000c,565,1bd85e6e-92a8-11ee-8750-0242ac1c000c,323,0.96,mg/100g,,0.96
26d9f1a6-92a8-11ee-8750-0242ac1c000c,574,1bd85e6e-92a8-11ee-8750-0242ac1c000c,415,0.4,mg/100g,,0.4
26da0376-92a8-11ee-8750-0242ac1c000c,710,1bd85e6e-92a8-11ee-8750-0242ac1c000c,421,65.0,mg/100g,,65.0
26da1532-92a8-11ee-8750-0242ac1c000c,474,1bd85e6e-92a8-11ee-8750-0242ac1c000c,505,1883.0,mg/100g,,1883.0
26da275c-92a8-11ee-8750-0242ac1c000c,556,1bd85e6e-92a8-11ee-8750-0242ac1c000c,513,1240.0,mg/100g,,1240.0
26da3918-92a8-11ee-8750-0242ac1c000c,484,1bd85e6e-92a8-11ee-8750-0242ac1c000c,516,984.0,mg/100g,,984.0
26da4b74-92a8-11ee-8750-0242ac1c000c,570,1bd85e6e-92a8-11ee-8750-0242ac1c000c,517,725.0,mg/100g,,725.0
26da5cea-92a8-11ee-8750-0242ac1c000c,565,1bd85e6e-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,,0.0
26da6e06-92a8-11ee-8750-0242ac1c000c,574,1bd85e6e-92a8-11ee-8750-0242ac1c000c,415,0.46,mg/100g,,0.46
26da81f2-92a8-11ee-8750-0242ac1c000c,474,1bd85e6e-92a8-11ee-8750-0242ac1c000c,505,2415.0,mg/100g,,2415.0
26da93c2-92a8-11ee-8750-0242ac1c000c,556,1bd85e6e-92a8-11ee-8750-0242ac1c000c,513,1590.0,mg/100g,,1590.0
26daa6b4-92a8-11ee-8750-0242ac1c000c,484,1bd85e6e-92a8-11ee-8750-0242ac1c000c,516,1262.0,mg/100g,,1262.0
26dab80c-92a8-11ee-8750-0242ac1c000c,570,1bd85e6e-92a8-11ee-8750-0242ac1c000c,517,930.0,mg/100g,,930.0
26daca22-92a8-11ee-8750-0242ac1c000c,753,1be0aaf6-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,raw,0.0
26dae76e-92a8-11ee-8750-0242ac1c000c,574,1be0aaf6-92a8-11ee-8750-0242ac1c000c,415,0.4,mg/100g,raw,0.4
26dafa6a-92a8-11ee-8750-0242ac1c000c,474,1be0aaf6-92a8-11ee-8750-0242ac1c000c,505,1700.0,mg/100g,raw,1700.0
26db0eb0-92a8-11ee-8750-0242ac1c000c,556,1be0aaf6-92a8-11ee-8750-0242ac1c000c,513,1120.0,mg/100g,raw,1120.0
26db20b2-92a8-11ee-8750-0242ac1c000c,484,1be0aaf6-92a8-11ee-8750-0242ac1c000c,516,889.0,mg/100g,raw,889.0
26db32e6-92a8-11ee-8750-0242ac1c000c,570,1be0aaf6-92a8-11ee-8750-0242ac1c000c,517,655.0,mg/100g,raw,655.0
26db4524-92a8-11ee-8750-0242ac1c000c,753,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,raw,0.0
26db56a4-92a8-11ee-8750-0242ac1c000c,455,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,raw,0.0
26db6996-92a8-11ee-8750-0242ac1c000c,565,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,323,0.5,mg/100g,raw,0.5
26db7b02-92a8-11ee-8750-0242ac1c000c,574,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,415,0.2,mg/100g,raw,0.2
26db8cfa-92a8-11ee-8750-0242ac1c000c,710,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,421,56.0,mg/100g,raw,56.0
26db9e3e-92a8-11ee-8750-0242ac1c000c,474,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,505,1483.0,mg/100g,raw,1483.0
26dbb040-92a8-11ee-8750-0242ac1c000c,556,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,513,976.0,mg/100g,raw,976.0
26dbc2b0-92a8-11ee-8750-0242ac1c000c,484,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,516,775.0,mg/100g,raw,775.0
26dbd48a-92a8-11ee-8750-0242ac1c000c,570,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,517,571.0,mg/100g,raw,571.0
26dbe61e-92a8-11ee-8750-0242ac1c000c,565,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,raw,0.0
26dbf8d4-92a8-11ee-8750-0242ac1c000c,753,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,,0.0
26dc0ae0-92a8-11ee-8750-0242ac1c000c,455,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,,0.0
26dc1c10-92a8-11ee-8750-0242ac1c000c,565,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,323,0.63,mg/100g,,0.63
26dc30a6-92a8-11ee-8750-0242ac1c000c,574,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,415,0.23,mg/100g,,0.23
26dc41f4-92a8-11ee-8750-0242ac1c000c,710,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,421,70.0,mg/100g,,70.0
26dc54f0-92a8-11ee-8750-0242ac1c000c,474,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,505,1901.0,mg/100g,,1901.0
26dc6670-92a8-11ee-8750-0242ac1c000c,556,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,513,1252.0,mg/100g,,1252.0
26dc78ae-92a8-11ee-8750-0242ac1c000c,484,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,516,993.0,mg/100g,,993.0
26dc8a38-92a8-11ee-8750-0242ac1c000c,570,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,517,732.0,mg/100g,,732.0
26dc9d02-92a8-11ee-8750-0242ac1c000c,565,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,,0.0
26dcaeaa-92a8-11ee-8750-0242ac1c000c,753,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,other,0.0
26dcc0b6-92a8-11ee-8750-0242ac1c000c,455,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,other,0.0
26dcd22c-92a8-11ee-8750-0242ac1c000c,565,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,323,0.5,mg/100g,other,0.5
26dce456-92a8-11ee-8750-0242ac1c000c,574,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,415,0.27,mg/100g,other,0.27
26dcf6da-92a8-11ee-8750-0242ac1c000c,710,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,421,87.3,mg/100g,other,87.3
26dd092c-92a8-11ee-8750-0242ac1c000c,474,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,505,2865.0,mg/100g,other,2865.0
26dd1a98-92a8-11ee-8750-0242ac1c000c,556,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,513,1887.0,mg/100g,other,1887.0
26dd2be6-92a8-11ee-8750-0242ac1c000c,484,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,516,1498.0,mg/100g,other,1498.0
26dd3f46-92a8-11ee-8750-0242ac1c000c,570,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,517,1103.0,mg/100g,other,1103.0
26dd5094-92a8-11ee-8750-0242ac1c000c,565,1bd8f7a2-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,other,0.0
26dd6304-92a8-11ee-8750-0242ac1c000c,574,1bd9202e-92a8-11ee-8750-0242ac1c000c,415,0.2,mg/100g,raw,0.2
26dd7452-92a8-11ee-8750-0242ac1c000c,474,1bd9202e-92a8-11ee-8750-0242ac1c000c,505,1539.0,mg/100g,raw,1539.0
26dd860e-92a8-11ee-8750-0242ac1c000c,556,1bd9202e-92a8-11ee-8750-0242ac1c000c,513,1013.0,mg/100g,raw,1013.0
26dd9c20-92a8-11ee-8750-0242ac1c000c,484,1bd9202e-92a8-11ee-8750-0242ac1c000c,516,804.0,mg/100g,raw,804.0
26ddb0ca-92a8-11ee-8750-0242ac1c000c,570,1bd9202e-92a8-11ee-8750-0242ac1c000c,517,593.0,mg/100g,raw,593.0
26ddc29a-92a8-11ee-8750-0242ac1c000c,574,1bd94680-92a8-11ee-8750-0242ac1c000c,415,0.12,mg/100g,raw,0.12
26ddd578-92a8-11ee-8750-0242ac1c000c,474,1bd94680-92a8-11ee-8750-0242ac1c000c,505,1782.0,mg/100g,raw,1782.0
26ddfea4-92a8-11ee-8750-0242ac1c000c,556,1bd94680-92a8-11ee-8750-0242ac1c000c,513,1173.0,mg/100g,raw,1173.0
26de10b0-92a8-11ee-8750-0242ac1c000c,484,1bd94680-92a8-11ee-8750-0242ac1c000c,516,931.0,mg/100g,raw,931.0
26de2398-92a8-11ee-8750-0242ac1c000c,570,1bd94680-92a8-11ee-8750-0242ac1c000c,517,686.0,mg/100g,raw,686.0
26de350e-92a8-11ee-8750-0242ac1c000c,753,1ba60734-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,raw,0.0
26de46de-92a8-11ee-8750-0242ac1c000c,455,1ba60734-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,raw,0.0
26de582c-92a8-11ee-8750-0242ac1c000c,565,1ba60734-92a8-11ee-8750-0242ac1c000c,323,2.02,mg/100g,raw,2.02
26de6a1a-92a8-11ee-8750-0242ac1c000c,574,1ba60734-92a8-11ee-8750-0242ac1c000c,415,0.543,mg/100g,raw,0.543
26de7c8a-92a8-11ee-8750-0242ac1c000c,710,1ba60734-92a8-11ee-8750-0242ac1c000c,421,65.0,mg/100g,raw,65.0
26de8ebe-92a8-11ee-8750-0242ac1c000c,474,1ba60734-92a8-11ee-8750-0242ac1c000c,505,1818.0,mg/100g,raw,1818.0
26dea14c-92a8-11ee-8750-0242ac1c000c,556,1ba60734-92a8-11ee-8750-0242ac1c000c,513,1198.0,mg/100g,raw,1198.0
26deb2fe-92a8-11ee-8750-0242ac1c000c,484,1ba60734-92a8-11ee-8750-0242ac1c000c,516,950.0,mg/100g,raw,950.0
26dec708-92a8-11ee-8750-0242ac1c000c,570,1ba60734-92a8-11ee-8750-0242ac1c000c,517,700.0,mg/100g,raw,700.0
26ded874-92a8-11ee-8750-0242ac1c000c,565,1ba60734-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,raw,0.0
26deead0-92a8-11ee-8750-0242ac1c000c,753,1ba60734-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,cooked,0.0
26defc46-92a8-11ee-8750-0242ac1c000c,455,1ba60734-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,cooked,0.0
26df0ea2-92a8-11ee-8750-0242ac1c000c,565,1ba60734-92a8-11ee-8750-0242ac1c000c,323,2.41,mg/100g,cooked,2.41
26df2022-92a8-11ee-8750-0242ac1c000c,574,1ba60734-92a8-11ee-8750-0242ac1c000c,415,0.615,mg/100g,cooked,0.615
26df3288-92a8-11ee-8750-0242ac1c000c,710,1ba60734-92a8-11ee-8750-0242ac1c000c,421,77.5,mg/100g,cooked,77.5
26df4462-92a8-11ee-8750-0242ac1c000c,474,1ba60734-92a8-11ee-8750-0242ac1c000c,505,2168.0,mg/100g,cooked,2168.0
26df6460-92a8-11ee-8750-0242ac1c000c,556,1ba60734-92a8-11ee-8750-0242ac1c000c,513,1429.0,mg/100g,cooked,1429.0
26df78b0-92a8-11ee-8750-0242ac1c000c,484,1ba60734-92a8-11ee-8750-0242ac1c000c,516,1133.0,mg/100g,cooked,1133.0
26df8b98-92a8-11ee-8750-0242ac1c000c,570,1ba60734-92a8-11ee-8750-0242ac1c000c,517,835.0,mg/100g,cooked,835.0
26df9d54-92a8-11ee-8750-0242ac1c000c,565,1ba60734-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,cooked,0.0
26dfb082-92a8-11ee-8750-0242ac1c000c,753,1bd9e180-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,raw,0.0
26dfc216-92a8-11ee-8750-0242ac1c000c,574,1bd9e180-92a8-11ee-8750-0242ac1c000c,415,0.26,mg/100g,raw,0.26
26dfd4b8-92a8-11ee-8750-0242ac1c000c,474,1bd9e180-92a8-11ee-8750-0242ac1c000c,505,1607.0,mg/100g,raw,1607.0
26dfe6b0-92a8-11ee-8750-0242ac1c000c,556,1bd9e180-92a8-11ee-8750-0242ac1c000c,513,1058.0,mg/100g,raw,1058.0
26dffa24-92a8-11ee-8750-0242ac1c000c,484,1bd9e180-92a8-11ee-8750-0242ac1c000c,516,840.0,mg/100g,raw,840.0
26e00b9a-92a8-11ee-8750-0242ac1c000c,570,1bd9e180-92a8-11ee-8750-0242ac1c000c,517,619.0,mg/100g,raw,619.0
26e01db0-92a8-11ee-8750-0242ac1c000c,574,1bd9e180-92a8-11ee-8750-0242ac1c000c,415,0.3,mg/100g,cooked,0.3
26e02f62-92a8-11ee-8750-0242ac1c000c,474,1bd9e180-92a8-11ee-8750-0242ac1c000c,505,2249.0,mg/100g,cooked,2249.0
26e04240-92a8-11ee-8750-0242ac1c000c,556,1bd9e180-92a8-11ee-8750-0242ac1c000c,513,1481.0,mg/100g,cooked,1481.0
26e053f2-92a8-11ee-8750-0242ac1c000c,484,1bd9e180-92a8-11ee-8750-0242ac1c000c,516,1175.0,mg/100g,cooked,1175.0
26e06626-92a8-11ee-8750-0242ac1c000c,570,1bd9e180-92a8-11ee-8750-0242ac1c000c,517,866.0,mg/100g,cooked,866.0
26e07788-92a8-11ee-8750-0242ac1c000c,753,1bd4169c-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,raw,0.0
26e08890-92a8-11ee-8750-0242ac1c000c,574,1bd4169c-92a8-11ee-8750-0242ac1c000c,415,0.406,mg/100g,raw,0.406
26e09be6-92a8-11ee-8750-0242ac1c000c,474,1bd4169c-92a8-11ee-8750-0242ac1c000c,505,1881.0,mg/100g,raw,1881.0
26e0b752-92a8-11ee-8750-0242ac1c000c,556,1bd4169c-92a8-11ee-8750-0242ac1c000c,513,1239.0,mg/100g,raw,1239.0
26e0c99a-92a8-11ee-8750-0242ac1c000c,484,1bd4169c-92a8-11ee-8750-0242ac1c000c,516,983.0,mg/100g,raw,983.0
26e0dbe2-92a8-11ee-8750-0242ac1c000c,570,1bd4169c-92a8-11ee-8750-0242ac1c000c,517,724.0,mg/100g,raw,724.0
26e0ed94-92a8-11ee-8750-0242ac1c000c,574,1bd4169c-92a8-11ee-8750-0242ac1c000c,415,0.346,mg/100g,cooked,0.346
26e10018-92a8-11ee-8750-0242ac1c000c,474,1bd4169c-92a8-11ee-8750-0242ac1c000c,505,2105.0,mg/100g,cooked,2105.0
26e11238-92a8-11ee-8750-0242ac1c000c,556,1bd4169c-92a8-11ee-8750-0242ac1c000c,513,1387.0,mg/100g,cooked,1387.0
26e123c2-92a8-11ee-8750-0242ac1c000c,484,1bd4169c-92a8-11ee-8750-0242ac1c000c,516,1100.0,mg/100g,cooked,1100.0
26e13664-92a8-11ee-8750-0242ac1c000c,570,1bd4169c-92a8-11ee-8750-0242ac1c000c,517,811.0,mg/100g,cooked,811.0
26e1479e-92a8-11ee-8750-0242ac1c000c,753,1bc64c7e-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,raw,0.0
26e15a04-92a8-11ee-8750-0242ac1c000c,455,1bc64c7e-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,raw,0.0
26e16c24-92a8-11ee-8750-0242ac1c000c,565,1bc64c7e-92a8-11ee-8750-0242ac1c000c,323,1.0,mg/100g,raw,1.0
26e17ea8-92a8-11ee-8750-0242ac1c000c,574,1bc64c7e-92a8-11ee-8750-0242ac1c000c,415,0.455,mg/100g,raw,0.455
26e1900a-92a8-11ee-8750-0242ac1c000c,710,1bc64c7e-92a8-11ee-8750-0242ac1c000c,421,65.0,mg/100g,raw,65.0
26e1a20c-92a8-11ee-8750-0242ac1c000c,474,1bc64c7e-92a8-11ee-8750-0242ac1c000c,505,2142.0,mg/100g,raw,2142.0
26e1b350-92a8-11ee-8750-0242ac1c000c,556,1bc64c7e-92a8-11ee-8750-0242ac1c000c,513,1411.0,mg/100g,raw,1411.0
26e1c570-92a8-11ee-8750-0242ac1c000c,484,1bc64c7e-92a8-11ee-8750-0242ac1c000c,516,1120.0,mg/100g,raw,1120.0
26e1d7e0-92a8-11ee-8750-0242ac1c000c,570,1bc64c7e-92a8-11ee-8750-0242ac1c000c,517,825.0,mg/100g,raw,825.0
26e1ea6e-92a8-11ee-8750-0242ac1c000c,565,1bc64c7e-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,raw,0.0
26e1fc34-92a8-11ee-8750-0242ac1c000c,574,1bc64c7e-92a8-11ee-8750-0242ac1c000c,415,0.525,mg/100g,cooked,0.525
26e20d8c-92a8-11ee-8750-0242ac1c000c,474,1bc64c7e-92a8-11ee-8750-0242ac1c000c,505,2747.0,mg/100g,cooked,2747.0
26e21fd4-92a8-11ee-8750-0242ac1c000c,556,1bc64c7e-92a8-11ee-8750-0242ac1c000c,513,1809.0,mg/100g,cooked,1809.0
26e2310e-92a8-11ee-8750-0242ac1c000c,484,1bc64c7e-92a8-11ee-8750-0242ac1c000c,516,1436.0,mg/100g,cooked,1436.0
26e24356-92a8-11ee-8750-0242ac1c000c,570,1bc64c7e-92a8-11ee-8750-0242ac1c000c,517,1057.0,mg/100g,cooked,1057.0
26e25526-92a8-11ee-8750-0242ac1c000c,753,1bdc9c18-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,,0.0
26e2664c-92a8-11ee-8750-0242ac1c000c,455,1bdc9c18-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,,0.0
26e277a4-92a8-11ee-8750-0242ac1c000c,565,1bdc9c18-92a8-11ee-8750-0242ac1c000c,323,2.3,mg/100g,,2.3
26e28a14-92a8-11ee-8750-0242ac1c000c,574,1bdc9c18-92a8-11ee-8750-0242ac1c000c,415,0.43,mg/100g,,0.43
26e29c02-92a8-11ee-8750-0242ac1c000c,474,1bdc9c18-92a8-11ee-8750-0242ac1c000c,505,2437.0,mg/100g,,2437.0
26e2af62-92a8-11ee-8750-0242ac1c000c,556,1bdc9c18-92a8-11ee-8750-0242ac1c000c,513,1605.0,mg/100g,,1605.0
26e2c10a-92a8-11ee-8750-0242ac1c000c,484,1bdc9c18-92a8-11ee-8750-0242ac1c000c,516,1274.0,mg/100g,,1274.0
26e2d29e-92a8-11ee-8750-0242ac1c000c,570,1bdc9c18-92a8-11ee-8750-0242ac1c000c,517,938.0,mg/100g,,938.0
26e2e5ea-92a8-11ee-8750-0242ac1c000c,753,1bdc9c18-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,,0.0
26e2f756-92a8-11ee-8750-0242ac1c000c,455,1bdc9c18-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,,0.0
26e3094e-92a8-11ee-8750-0242ac1c000c,565,1bdc9c18-92a8-11ee-8750-0242ac1c000c,323,0.85,mg/100g,,0.85
26e31ab0-92a8-11ee-8750-0242ac1c000c,574,1bdc9c18-92a8-11ee-8750-0242ac1c000c,415,0.217,mg/100g,,0.217
26e32d48-92a8-11ee-8750-0242ac1c000c,710,1bdc9c18-92a8-11ee-8750-0242ac1c000c,421,29.3,mg/100g,,29.3
26e33e96-92a8-11ee-8750-0242ac1c000c,474,1bdc9c18-92a8-11ee-8750-0242ac1c000c,505,2169.0,mg/100g,,2169.0
26e350c0-92a8-11ee-8750-0242ac1c000c,556,1bdc9c18-92a8-11ee-8750-0242ac1c000c,513,1428.0,mg/100g,,1428.0
26e361fa-92a8-11ee-8750-0242ac1c000c,484,1bdc9c18-92a8-11ee-8750-0242ac1c000c,516,1134.0,mg/100g,,1134.0
26e373f2-92a8-11ee-8750-0242ac1c000c,570,1bdc9c18-92a8-11ee-8750-0242ac1c000c,517,835.0,mg/100g,,835.0
26e385b8-92a8-11ee-8750-0242ac1c000c,565,1bdc9c18-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,,0.0
26e39792-92a8-11ee-8750-0242ac1c000c,753,1bdc28a0-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,raw,0.0
26e3a9e4-92a8-11ee-8750-0242ac1c000c,455,1bdc28a0-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,raw,0.0
26e3bb82-92a8-11ee-8750-0242ac1c000c,565,1bdc28a0-92a8-11ee-8750-0242ac1c000c,323,0.24,mg/100g,raw,0.24
26e3ceba-92a8-11ee-8750-0242ac1c000c,574,1bdc28a0-92a8-11ee-8750-0242ac1c000c,415,0.933,mg/100g,raw,0.933
26e3dfd6-92a8-11ee-8750-0242ac1c000c,710,1bdc28a0-92a8-11ee-8750-0242ac1c000c,421,65.0,mg/100g,raw,65.0
26e3f1ba-92a8-11ee-8750-0242ac1c000c,474,1bdc28a0-92a8-11ee-8750-0242ac1c000c,505,2147.0,mg/100g,raw,2147.0
26e4031c-92a8-11ee-8750-0242ac1c000c,556,1bdc28a0-92a8-11ee-8750-0242ac1c000c,513,1414.0,mg/100g,raw,1414.0
26e41564-92a8-11ee-8750-0242ac1c000c,484,1bdc28a0-92a8-11ee-8750-0242ac1c000c,516,1122.0,mg/100g,raw,1122.0
26e426d0-92a8-11ee-8750-0242ac1c000c,570,1bdc28a0-92a8-11ee-8750-0242ac1c000c,517,827.0,mg/100g,raw,827.0
26e438fa-92a8-11ee-8750-0242ac1c000c,565,1bdc28a0-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,raw,0.0
26e44a52-92a8-11ee-8750-0242ac1c000c,574,1bcc1a00-92a8-11ee-8750-0242ac1c000c,415,0.21,mg/100g,raw,0.21
